isaaclab_timestep,grav_x,grav_y,grav_z
250,-0.07117428,0.03549001,-0.99683243
251,-0.0712107,0.03548793,-0.99682969
252,-0.0712248,0.03550033,-0.99682796
253,-0.07124282,0.03552614,-0.9968257
254,-0.07125245,0.03554754,-0.99682462
255,-0.07126494,0.03556562,-0.99682301
256,-0.07131323,0.03557574,-0.99681914
257,-0.07132818,0.03559427,-0.99681735
258,-0.07133672,0.03561996,-0.99681592
259,-0.0713421,0.03564285,-0.99681497
260,-0.07134271,0.03565801,-0.99681413
261,-0.07137604,0.03566258,-0.99681139
262,-0.07138446,0.03566648,-0.99681091
263,-0.07139833,0.03568008,-0.99680924
264,-0.07143116,0.03568802,-0.9968065
265,-0.07144952,0.03568983,-0.99680555
266,-0.0714525,0.03569997,-0.99680459
267,-0.07144856,0.03571389,-0.99680459
268,-0.07143667,0.0357295,-0.99680459
269,-0.07142933,0.03574395,-0.99680477
270,-0.0714422,0.03574794,-0.996804
271,-0.0714386,0.03575695,-0.99680358
272,-0.07143828,0.03577459,-0.99680328
273,-0.07139976,0.03580192,-0.99680483
274,-0.07138776,0.03582907,-0.99680465
275,-0.0713625,0.03584553,-0.99680614
276,-0.07138158,0.03584883,-0.99680471
277,-0.07137545,0.03584812,-0.99680513
278,-0.0713779,0.03585405,-0.99680465
279,-0.07135592,0.03585297,-0.99680591
280,-0.07138968,0.03584303,-0.99680412
281,-0.07140581,0.03583058,-0.99680346
282,-0.07140405,0.03583883,-0.99680299
283,-0.07138742,0.03586307,-0.99680376
284,-0.07135991,0.03589007,-0.99680442
285,-0.07133264,0.03591727,-0.99680531
286,-0.07131002,0.03594321,-0.9968065
287,-0.07128699,0.03596104,-0.99680746
288,-0.07130292,0.03596627,-0.99680614
289,-0.07129288,0.03596476,-0.99680686
290,-0.07128593,0.03596605,-0.9968071
291,-0.07126915,0.03597181,-0.99680793
292,-0.07125529,0.03597603,-0.99680889
293,-0.07126682,0.03597852,-0.99680781
294,-0.07124007,0.03598822,-0.9968093
295,-0.0712571,0.03600121,-0.99680781
296,-0.07121091,0.03601563,-0.99681056
297,-0.07121687,0.03603663,-0.99680978
298,-0.07116696,0.03607092,-0.99681175
299,-0.07115841,0.03610929,-0.99681127
300,-0.07111406,0.03614084,-0.9968133
301,-0.07109565,0.03619279,-0.99681276
302,-0.07111184,0.03620271,-0.99681079
303,-0.07106967,0.03621714,-0.99681324
304,-0.07104941,0.03624168,-0.99681395
305,-0.07098059,0.03627469,-0.99681795
306,-0.07093922,0.03633365,-0.9968183
307,-0.07091381,0.03639049,-0.99681836
308,-0.07090031,0.03640919,-0.99681854
309,-0.07083149,0.03642974,-0.99682283
310,-0.07078137,0.03647402,-0.9968245
311,-0.07077046,0.03648112,-0.99682516
312,-0.07073256,0.03648048,-0.99682796
313,-0.07072901,0.03648297,-0.99682826
314,-0.07070345,0.03648258,-0.99682987
315,-0.07068411,0.03648874,-0.99683082
316,-0.07066643,0.03651732,-0.99683136
317,-0.07072172,0.0365195,-0.99682724
318,-0.07069992,0.03653044,-0.99682832
319,-0.07071855,0.03657972,-0.9968251
320,-0.07075626,0.03659442,-0.99682224
321,-0.07074281,0.0366072,-0.99682271
322,-0.07075782,0.03664785,-0.99681985
323,-0.07077619,0.03667827,-0.99681735
324,-0.07080718,0.03670724,-0.99681437
325,-0.07084705,0.03670168,-0.99681163
326,-0.07085087,0.03669447,-0.99681151
327,-0.07086632,0.0366938,-0.99681067
328,-0.07083824,0.03669407,-0.9968127
329,-0.07082793,0.03671856,-0.99681246
330,-0.07085845,0.03670939,-0.99681032
331,-0.0708655,0.03670073,-0.99681032
332,-0.07087036,0.03670472,-0.99680996
333,-0.07086431,0.03673349,-0.99680912
334,-0.07092206,0.03672923,-0.99680525
335,-0.07090422,0.03672954,-0.99680638
336,-0.07093786,0.036762,-0.9968031
337,-0.07096954,0.03676389,-0.99680066
338,-0.07099307,0.03677014,-0.9967984
339,-0.07101712,0.03677695,-0.99679697
340,-0.07103594,0.03677953,-0.99679506
341,-0.07102909,0.03678546,-0.99679542
342,-0.07101308,0.03679142,-0.99679661
343,-0.07099567,0.0367956,-0.99679732
344,-0.07099117,0.03679843,-0.99679756
345,-0.07101096,0.03679121,-0.99679637
346,-0.07102357,0.036786,-0.99679601
347,-0.07103878,0.03678197,-0.99679494
348,-0.07104335,0.0367783,-0.9967947
349,-0.07106381,0.03676272,-0.99679399
350,-0.07106613,0.0367542,-0.9967941
351,-0.07107861,0.03674757,-0.99679321
352,-0.07108107,0.03674158,-0.99679357
353,-0.07109089,0.03673734,-0.99679273
354,-0.07110833,0.03673088,-0.99679184
355,-0.07110725,0.03673177,-0.99679196
356,-0.07111924,0.03673714,-0.99679083
357,-0.07109484,0.03674594,-0.9967922
358,-0.07110944,0.03675693,-0.99679101
359,-0.0710877,0.03678124,-0.99679172
360,-0.07108152,0.0368093,-0.99679112
361,-0.0710389,0.03683961,-0.99679315
362,-0.07103622,0.03686066,-0.9967925
363,-0.07099998,0.03688511,-0.99679375
364,-0.07097989,0.03691678,-0.9967941
365,-0.07093011,0.03694748,-0.99679661
366,-0.07089601,0.03697787,-0.99679792
367,-0.07084991,0.0370016,-0.99680024
368,-0.07085247,0.03700999,-0.99679959
369,-0.07081528,0.03702145,-0.99680197
370,-0.07078743,0.03703324,-0.99680346
371,-0.07078308,0.03703726,-0.99680364
372,-0.07075308,0.03703809,-0.99680579
373,-0.07075289,0.03704409,-0.99680567
374,-0.0707058,0.0370676,-0.99680793
375,-0.07066566,0.0370987,-0.99680996
376,-0.07065542,0.0371222,-0.99680948
377,-0.07061812,0.03714646,-0.99681151
378,-0.07057722,0.03717995,-0.99681294
379,-0.07052583,0.03721774,-0.99681532
380,-0.07048629,0.03725591,-0.99681675
381,-0.07046559,0.03727683,-0.99681747
382,-0.0704501,0.03729285,-0.99681795
383,-0.0704399,0.03730402,-0.99681783
384,-0.07042892,0.03731952,-0.99681842
385,-0.07042547,0.03733506,-0.99681807
386,-0.07043022,0.03734486,-0.99681723
387,-0.07043932,0.0373493,-0.9968164
388,-0.07047878,0.03734354,-0.99681401
389,-0.07050756,0.03733869,-0.99681216
390,-0.07054638,0.03734863,-0.99680895
391,-0.07056908,0.03736144,-0.99680662
392,-0.07060107,0.0373668,-0.9968043
393,-0.07067052,0.03736618,-0.99679923
394,-0.07070599,0.03737605,-0.99679649
395,-0.07074015,0.03739621,-0.99679327
396,-0.07076586,0.03741221,-0.99679095
397,-0.07080244,0.03741498,-0.99678826
398,-0.07086903,0.03740392,-0.99678397
399,-0.07090502,0.03739177,-0.99678171
400,-0.07092579,0.03739072,-0.99678034
401,-0.07093518,0.03739559,-0.99677962
402,-0.07094483,0.03740539,-0.99677873
403,-0.0709478,0.03741027,-0.99677783
404,-0.07094901,0.03741027,-0.99677813
405,-0.07094657,0.03740726,-0.99677813
406,-0.07094763,0.03740572,-0.99677849
407,-0.07096875,0.03740379,-0.99677694
408,-0.0709627,0.03740785,-0.99677724
409,-0.0709492,0.03741578,-0.99677777
410,-0.07095683,0.03742558,-0.99677694
411,-0.07091751,0.03744613,-0.99677896
412,-0.07087941,0.0374728,-0.99678075
413,-0.07082088,0.03750138,-0.99678367
414,-0.07080195,0.03752337,-0.99678427
415,-0.07074501,0.03754165,-0.99678779
416,-0.0706842,0.0375673,-0.99679077
417,-0.07061101,0.0375972,-0.99679518
418,-0.07054968,0.03762646,-0.99679804
419,-0.0704754,0.03765633,-0.99680215
420,-0.07041136,0.03768758,-0.99680579
421,-0.07035384,0.0377168,-0.99680853
422,-0.07030439,0.0377345,-0.99681145
423,-0.07026987,0.03774141,-0.99681354
424,-0.07023826,0.03774253,-0.99681574
425,-0.07021886,0.03774285,-0.99681699
426,-0.07020845,0.03774473,-0.99681771
427,-0.07022589,0.03774564,-0.9968164
428,-0.07022466,0.03775565,-0.99681652
429,-0.07023112,0.03777714,-0.9968152
430,-0.07026463,0.03779335,-0.99681211
431,-0.07027253,0.03781471,-0.99681056
432,-0.07028045,0.03784356,-0.99680924
433,-0.07029071,0.03786241,-0.99680746
434,-0.07030261,0.03787997,-0.9968062
435,-0.07032252,0.03789707,-0.99680412
436,-0.07033751,0.03790831,-0.99680233
437,-0.07039472,0.03790591,-0.99679828
438,-0.07041696,0.037897,-0.99679756
439,-0.07047307,0.03788897,-0.99679339
440,-0.07049145,0.03789367,-0.99679196
441,-0.07050928,0.03791218,-0.99679041
442,-0.07050987,0.03793188,-0.99678957
443,-0.07054793,0.03794668,-0.99678618
444,-0.0705402,0.03796974,-0.99678612
445,-0.07053663,0.03799576,-0.99678516
446,-0.07051839,0.03802291,-0.9967854
447,-0.07053082,0.03803895,-0.99678415
448,-0.07052062,0.0380584,-0.99678373
449,-0.07051774,0.03808758,-0.9967829
450,-0.0705009,0.03811055,-0.99678349
451,-0.07049119,0.03811446,-0.99678397
452,-0.07050259,0.03810517,-0.99678314
453,-0.07052185,0.03808586,-0.99678254
454,-0.07055567,0.03806648,-0.99678123
455,-0.07056544,0.03805736,-0.99678057
456,-0.07058642,0.03806069,-0.99677932
457,-0.07060161,0.03806344,-0.99677789
458,-0.0706066,0.03807154,-0.9967773
459,-0.07059999,0.03807923,-0.9967773
460,-0.07058972,0.03809087,-0.99677771
461,-0.07056708,0.03810652,-0.99677896
462,-0.0705408,0.03812023,-0.99678004
463,-0.07051277,0.03813449,-0.99678183
464,-0.07048349,0.03814653,-0.9967829
465,-0.07048649,0.03815627,-0.99678224
466,-0.070461,0.03816599,-0.99678409
467,-0.07046952,0.03817657,-0.99678296
468,-0.07041445,0.03819442,-0.99678618
469,-0.07037655,0.03821589,-0.99678826
470,-0.07031132,0.03824225,-0.99679172
471,-0.07026443,0.03827096,-0.99679375
472,-0.07020496,0.03829971,-0.99679673
473,-0.07015722,0.03832634,-0.99679935
474,-0.07013331,0.03833704,-0.99680036
475,-0.07010833,0.03834798,-0.99680185
476,-0.07009703,0.03836688,-0.99680197
477,-0.07006597,0.03838662,-0.99680352
478,-0.0700537,0.03840326,-0.99680358
479,-0.07003301,0.03841179,-0.99680495
480,-0.07007135,0.03840912,-0.99680233
481,-0.0700693,0.03840994,-0.99680233
482,-0.07008976,0.03841685,-0.99680054
483,-0.07012595,0.03841884,-0.9967978
484,-0.07013814,0.03842429,-0.99679691
485,-0.07017413,0.03847039,-0.99679255
486,-0.07021006,0.0384846,-0.99678922
487,-0.07020374,0.03849288,-0.99678934
488,-0.07020832,0.03851137,-0.99678826
489,-0.07018381,0.03853428,-0.99678952
490,-0.07017784,0.03856169,-0.99678856
491,-0.07016085,0.03858627,-0.9967891
492,-0.07018363,0.03860203,-0.99678653
493,-0.07017562,0.03861918,-0.99678677
494,-0.07018458,0.03863943,-0.99678504
495,-0.07019404,0.03864846,-0.99678421
496,-0.07020034,0.03865657,-0.99678373
497,-0.07020343,0.03866678,-0.99678302
498,-0.0702068,0.03867024,-0.99678254
499,-0.07021217,0.03866284,-0.99678218
