isaaclab_timestep,grav_x,grav_y,grav_z
126,-0.04448498,0.02165986,-0.99877501
127,-0.04267818,0.0206562,-0.99887526
128,-0.0398558,0.01670939,-0.99906564
129,-0.03753474,0.0167955,-0.99915385
130,-0.0398346,0.012883,-0.99912304
131,-0.03391485,0.00769387,-0.99939489
132,-0.02921339,0.01406776,-0.99947411
133,-0.03149533,0.01531699,-0.99938637
134,-0.03227611,0.01441411,-0.99937516
135,-0.03386502,0.0091484,-0.99938464
136,-0.04009735,0.00667298,-0.9991734
137,-0.05252423,0.01441558,-0.99851561
138,-0.05002734,0.01795381,-0.9985863
139,-0.05734259,0.01973713,-0.99815911
140,-0.06568298,0.01628132,-0.99770761
141,-0.06836687,0.01243453,-0.99758261
142,-0.07730162,0.00716163,-0.99698162
143,-0.07723326,0.00178011,-0.99701142
144,-0.06399932,0.00709157,-0.99792439
145,-0.06678122,0.01639883,-0.99763262
146,-0.08035598,0.03239748,-0.99623936
147,-0.0848608,0.04652278,-0.99530625
148,-0.07410595,0.04326168,-0.99631131
149,-0.0681527,0.04032102,-0.99685973
150,-0.05058908,0.03035491,-0.99825788
151,-0.03929483,0.01462141,-0.99912035
152,-0.01471595,-0.00399565,-0.99988377
153,-0.00641591,-0.01333409,-0.99989021
154,-0.00581193,-0.01294464,-0.99989939
155,-0.00999474,-0.00798727,-0.99991822
156,-0.01148205,0.00078966,-0.99993378
157,-0.01317439,0.00497173,-0.99990082
158,-0.01921197,0.01298942,-0.99973118
159,-0.02895528,0.01377301,-0.99948555
160,-0.03329998,0.01108985,-0.99938393
161,-0.04239416,0.01429914,-0.99899864
162,-0.0353062,0.01622664,-0.99924493
163,-0.03699428,0.02331008,-0.99904335
164,-0.03965095,0.0257044,-0.99888259
165,-0.05902775,0.02598554,-0.99791801
166,-0.0574968,0.03448239,-0.99774969
167,-0.0666863,0.03110206,-0.99728882
168,-0.07180952,0.02063572,-0.99720442
169,-0.07166369,0.01253374,-0.99734992
170,-0.0685837,-0.00154004,-0.99764419
171,-0.05915688,0.0026697,-0.99824482
172,-0.05022072,0.00985685,-0.99868917
173,-0.05292319,0.0255362,-0.99827194
174,-0.05449207,0.03096636,-0.99803382
175,-0.04906403,0.02663738,-0.99844015
176,-0.03187284,0.02344242,-0.99921697
177,-0.0217143,0.01773578,-0.99960667
178,-0.00786746,0.00859526,-0.99993223
179,-0.00013585,0.00020346,-0.99999982
180,0.00921917,-0.01514963,-0.99984252
181,0.00255498,-0.02477189,-0.99968994
182,-0.01103973,-0.02330357,-0.99966735
183,-0.02328359,-0.02045774,-0.99951935
184,-0.02635639,-0.00827548,-0.99961811
185,-0.03555956,-0.00244633,-0.99936426
186,-0.03775079,-0.00011724,-0.99928719
187,-0.04545119,9.016e-05,-0.99896622
188,-0.04408776,0.00239693,-0.99902469
189,-0.04280791,0.00558076,-0.99906749
190,-0.04128103,0.01517366,-0.99903244
191,-0.04858582,0.02823773,-0.9984194
192,-0.05131838,0.0358208,-0.99803954
193,-0.06540246,0.04729778,-0.99673706
194,-0.06396263,0.0573311,-0.99630404
195,-0.0634768,0.05399691,-0.99652106
196,-0.06196092,0.0349514,-0.99746633
197,-0.06485666,0.02081232,-0.99767756
198,-0.06659765,0.00715875,-0.99775422
199,-0.08317806,-0.02208153,-0.99628997
200,-0.08406695,-0.04225431,-0.99556392
201,-0.0765806,-0.04391877,-0.99609548
202,-0.07310273,-0.02929344,-0.99689382
203,-0.06392105,-0.01585975,-0.9978286
204,-0.05663267,-0.00077562,-0.99839437
205,-0.03801002,0.00832442,-0.99924231
206,-0.02836946,0.00807136,-0.99956459
207,-0.01740923,0.00671565,-0.99982589
208,-0.00751885,0.00798503,-0.99993974
209,0.00949732,-0.00053376,-0.99995452
210,0.01094627,-0.01030348,-0.99988687
211,0.01480781,-0.0120808,-0.99981713
212,0.01180245,-0.01883292,-0.999753
213,0.01382817,-0.01293264,-0.99982077
214,-0.00150808,-0.01499907,-0.99988621
215,-0.00679743,-0.01803592,-0.99981421
216,-0.02543789,-0.0205113,-0.9994657
217,-0.02826155,-0.01257037,-0.9995212
218,-0.03892282,-0.00374091,-0.99923515
219,-0.04772088,-0.00293617,-0.99885637
220,-0.06383727,-0.00373786,-0.9979533
221,-0.07485203,0.00411988,-0.99718618
222,-0.08306774,0.00743866,-0.99651569
223,-0.08097306,0.01959098,-0.99652356
224,-0.09042577,0.02599731,-0.99556381
225,-0.0914823,0.01412217,-0.9957062
226,-0.09628618,0.00045388,-0.99535376
227,-0.09997426,-0.01575274,-0.99486536
228,-0.08915491,-0.02081176,-0.99580032
229,-0.08374053,-0.00528258,-0.99647355
230,-0.07695933,0.01020874,-0.9969818
231,-0.06739207,0.02084116,-0.99750865
232,-0.06498925,0.02003602,-0.99768436
233,-0.06844982,0.00613143,-0.99763548
234,-0.08307686,-0.00994087,-0.99649322
235,-0.08059712,-0.01810259,-0.99658203
236,-0.07285189,-0.0139206,-0.99724531
237,-0.05731991,-0.00262882,-0.99835229
