isaaclab_timestep,grav_x,grav_y,grav_z
392,0.02261748,-0.24180408,-0.97006124
393,0.02346227,-0.260539,-0.96517801
394,0.0240656,-0.27593029,-0.96087605
395,0.02960692,-0.28693348,-0.95749259
396,0.03367608,-0.29222912,-0.95575517
397,0.03852285,-0.28927732,-0.95646977
398,0.03974567,-0.28208375,-0.95856589
399,0.03844491,-0.26817295,-0.96260309
400,0.03301114,-0.25533062,-0.96629
401,0.02188646,-0.24878454,-0.96831149
402,0.01097303,-0.24801554,-0.96869355
403,0.00186123,-0.25537452,-0.96684027
404,0.00079104,-0.27149031,-0.96244085
405,-0.00095589,-0.27601016,-0.96115392
406,-0.00060482,-0.26923069,-0.96307516
407,0.00084156,-0.26613176,-0.96393585
408,-0.00194094,-0.2672033,-0.96363831
409,-0.00167125,-0.26603335,-0.96396208
410,-0.00094126,-0.25709364,-0.9663856
411,0.00174102,-0.23623529,-0.97169399
412,0.00558791,-0.21751732,-0.97604007
413,0.00733091,-0.20747352,-0.97821283
414,0.01052233,-0.20506974,-0.97869068
415,0.01424787,-0.21505578,-0.97649771
416,0.01615635,-0.22833496,-0.9734484
417,0.02145802,-0.23782046,-0.97107178
418,0.02411027,-0.24563861,-0.96906143
419,0.02759534,-0.25458911,-0.96665514
420,0.02909908,-0.26132271,-0.96481276
421,0.03044222,-0.26219466,-0.96453446
422,0.03227673,-0.26010066,-0.96504152
423,0.03585286,-0.26153386,-0.96452785
424,0.0370977,-0.27123916,-0.96179682
425,0.03192727,-0.2879014,-0.95712739
426,0.02237529,-0.31085429,-0.95019394
427,0.01893235,-0.34210029,-0.93947244
428,0.01926585,-0.3680107,-0.9296217
429,0.01494093,-0.3868843,-0.92200726
430,0.01880191,-0.3993462,-0.91660732
431,0.02146929,-0.40276122,-0.91505325
432,0.01815307,-0.39872605,-0.9168902
433,0.01955791,-0.38473234,-0.92282069
434,0.02239326,-0.35901934,-0.93306124
435,0.02311037,-0.32501784,-0.94542503
436,0.02969398,-0.29405862,-0.95532596
437,0.04110963,-0.27566329,-0.96037453
438,0.04285006,-0.29077423,-0.95583159
439,0.0390595,-0.30881619,-0.95031935
440,0.03371729,-0.32428303,-0.94535881
441,0.03190981,-0.33354285,-0.94219458
442,0.03434305,-0.33700278,-0.94087696
443,0.03398725,-0.33386648,-0.94200718
444,0.03544818,-0.32559457,-0.94484448
445,0.04277983,-0.31101725,-0.94944102
446,0.04570779,-0.28849965,-0.95638818
447,0.04254993,-0.26692417,-0.9627775
448,0.03747823,-0.25221974,-0.96694404
449,0.03225137,-0.24675857,-0.96854025
450,0.02540179,-0.25195122,-0.96740651
451,0.02670916,-0.26362509,-0.96425521
452,0.02763969,-0.2676011,-0.96313298
453,0.02574095,-0.26894975,-0.96281016
454,0.02781647,-0.26291302,-0.96441823
455,0.02795952,-0.25155917,-0.96743762
456,0.0245895,-0.23506461,-0.9716686
457,0.02598183,-0.21073145,-0.97719848
458,0.02559002,-0.17734642,-0.98381525
459,0.01940726,-0.14659238,-0.98900664
460,0.01964149,-0.1255485,-0.99189281
461,0.02892576,-0.12305833,-0.99197751
462,0.03022048,-0.14819983,-0.98849571
463,0.03248287,-0.17091238,-0.98475057
464,0.03204833,-0.1889305,-0.98146713
465,0.02641554,-0.20148821,-0.97913432
466,0.02152866,-0.2079851,-0.97789496
467,0.01964384,-0.20897678,-0.97772324
468,0.02075303,-0.2057,-0.97839475
469,0.01952323,-0.20467049,-0.97863591
470,0.01694416,-0.21076149,-0.97739035
471,0.01316357,-0.22324076,-0.97467405
472,0.00380798,-0.24145345,-0.97040498
473,-0.00761709,-0.26339078,-0.96465898
474,-0.01863372,-0.28508893,-0.95831966
475,-0.02672915,-0.29629043,-0.95472372
476,-0.02767496,-0.29468563,-0.95519352
477,-0.02847969,-0.28870326,-0.95699489
478,-0.0256258,-0.28597072,-0.95789522
479,-0.02276567,-0.28323439,-0.95878023
480,-0.02356625,-0.27272257,-0.96180403
481,-0.0206342,-0.2614949,-0.96498418
482,-0.01709835,-0.25480357,-0.96684158
483,-0.01245213,-0.24327317,-0.9698776
484,-0.00723063,-0.23201752,-0.9726845
485,-0.00425949,-0.23012596,-0.9731515
486,3.812e-05,-0.23603372,-0.97174478
487,0.00484231,-0.24354362,-0.96987754
488,0.01136053,-0.25632459,-0.96652383
489,0.01555014,-0.26683831,-0.96361578
490,0.02047372,-0.27332622,-0.96170348
491,0.02305673,-0.27557161,-0.96100378
492,0.02658097,-0.27363127,-0.96146727
493,0.03336627,-0.26848128,-0.96270669
494,0.03374765,-0.24761607,-0.96827006
495,0.02758522,-0.22560427,-0.97382832
496,0.01915021,-0.2107539,-0.97735161
497,0.00943048,-0.20449121,-0.97882277
498,0.00105211,-0.20823263,-0.97807866
499,-0.00327935,-0.22172579,-0.9751035
500,-0.00213726,-0.23696172,-0.97151619
501,-0.00615322,-0.24503866,-0.96949339
502,-0.01409573,-0.24347918,-0.96980333
503,-0.01779624,-0.23939703,-0.9707582
504,-0.02150968,-0.2317405,-0.97253966
505,-0.02242643,-0.21700816,-0.97591174
506,-0.02305684,-0.20194277,-0.97912562
507,-0.02092618,-0.18928152,-0.98169971
508,-0.0185787,-0.1817714,-0.98316538
509,-0.01602085,-0.18250462,-0.98307443
510,-0.01114301,-0.19532241,-0.98067558
511,-0.00778511,-0.21581016,-0.97640407
512,-0.00829021,-0.23672873,-0.97154045
513,-0.0086699,-0.25518075,-0.9668541
514,-0.00918423,-0.27181482,-0.96230543
515,-0.0097294,-0.2845411,-0.95861423
516,-0.00638572,-0.29339737,-0.95596898
517,-0.00773343,-0.29483381,-0.95551729
518,-0.01646947,-0.29693753,-0.95475495
519,-0.03118487,-0.30568406,-0.95162213
520,-0.04662491,-0.32163459,-0.94571525
521,-0.05934623,-0.34693232,-0.93601036
522,-0.06777023,-0.37162429,-0.92590618
523,-0.08081448,-0.38541448,-0.91919738
524,-0.08994208,-0.38752502,-0.91746068
525,-0.0872632,-0.39210722,-0.91577089
526,-0.08298799,-0.39406297,-0.91532874
527,-0.07496364,-0.38913378,-0.91812581
528,-0.06678152,-0.37729877,-0.92368066
529,-0.06226168,-0.35990554,-0.93090892
530,-0.05161545,-0.33547068,-0.94063544
531,-0.03999098,-0.30184075,-0.95251924
532,-0.0321982,-0.26895121,-0.96261561
533,-0.0225325,-0.24491547,-0.96928251
534,-0.01314875,-0.23077185,-0.97291911
535,-0.0032433,-0.22731335,-0.97381592
536,0.00028322,-0.23270595,-0.9725467
537,0.00060359,-0.23658018,-0.97161162
538,3.489e-05,-0.24399355,-0.96977651
539,0.00344793,-0.25332436,-0.96737492
540,0.00608015,-0.2624577,-0.9649241
541,0.0107045,-0.26640171,-0.96380234
542,0.02144022,-0.26389828,-0.96431226
543,0.02947654,-0.25135821,-0.96744514
544,0.02863263,-0.244041,-0.9693417
545,0.02107833,-0.24353667,-0.96966255
546,0.01223607,-0.25082418,-0.96795529
547,0.00364546,-0.2663227,-0.9638772
548,0.00152966,-0.28574938,-0.95830292
549,0.00079412,-0.29365346,-0.95591152
550,-0.00415784,-0.29152507,-0.95655382
551,-0.00903465,-0.2872664,-0.9578079
552,-0.00961708,-0.27960041,-0.96006823
553,-0.01117001,-0.27513421,-0.96134055
554,-0.00930315,-0.26802868,-0.96336579
555,-0.00758104,-0.25412011,-0.96714294
556,-0.00515145,-0.24140076,-0.97041184
557,-0.00243157,-0.23554826,-0.9718594
558,0.00323842,-0.23583254,-0.97178793
559,0.0137689,-0.24133916,-0.97034311
560,0.01944697,-0.24928486,-0.96823466
561,0.02247855,-0.25749663,-0.96601772
562,0.0219067,-0.26355731,-0.96439505
563,0.02131576,-0.26658145,-0.96357679
564,0.02473413,-0.26676923,-0.96344292
565,0.02670563,-0.26343817,-0.96430635
566,0.02811939,-0.25671875,-0.96607661
567,0.02629503,-0.24346125,-0.96955401
568,0.02153352,-0.23248415,-0.9723618
569,0.0131371,-0.22957401,-0.97320247
570,-0.00091513,-0.23341092,-0.97237778
571,-0.01630219,-0.24434713,-0.96955097
572,-0.02520894,-0.26165593,-0.96483207
573,-0.02904382,-0.27409312,-0.96126449
574,-0.03394535,-0.2776733,-0.96007556
575,-0.04431047,-0.27142242,-0.96143979
576,-0.05095134,-0.26386502,-0.96321291
577,-0.04929708,-0.26094189,-0.9640947
578,-0.04863948,-0.2532661,-0.96617305
579,-0.05045467,-0.23907095,-0.96969002
580,-0.04906367,-0.225225,-0.97307026
581,-0.04297014,-0.21451229,-0.9757756
582,-0.0369314,-0.20894806,-0.97722888
583,-0.0343153,-0.21468697,-0.97607994
584,-0.03015044,-0.23020832,-0.97267413
585,-0.02585245,-0.25550559,-0.9664619
586,-0.02924917,-0.27812922,-0.96009815
587,-0.03071381,-0.30059642,-0.95325685
588,-0.02652155,-0.32084423,-0.9467603
589,-0.01590978,-0.33739054,-0.94123018
590,-0.00803095,-0.34827527,-0.9373576
591,-0.00030714,-0.35429361,-0.93513399
592,0.00228301,-0.35268342,-0.93573999
593,0.00351585,-0.3431935,-0.9392581
594,-0.00025837,-0.32682905,-0.9450835
595,-0.01140935,-0.3125968,-0.94981718
596,-0.02382258,-0.30543593,-0.95191449
597,-0.03026216,-0.31102842,-0.94991875
598,-0.02899978,-0.31692696,-0.94800603
599,-0.0275778,-0.32104978,-0.94666064
600,-0.03041257,-0.3221201,-0.94621015
601,-0.02886666,-0.31574559,-0.94840431
602,-0.02779169,-0.30237326,-0.95278418
603,-0.02322286,-0.28304031,-0.95882672
604,-0.01825245,-0.25747329,-0.96611297
605,-0.01442854,-0.22342232,-0.97461492
606,-0.00676204,-0.18963805,-0.98183048
607,0.00097488,-0.16348591,-0.98654532
608,0.00960619,-0.14743645,-0.989025
609,0.01215457,-0.15405709,-0.98798704
610,0.01438264,-0.15727039,-0.98745084
611,0.01357739,-0.16214249,-0.98667383
612,0.01272751,-0.16726327,-0.98582983
613,0.01437007,-0.17253605,-0.98489827
614,0.01493767,-0.18424,-0.98276782
615,0.01604193,-0.20537901,-0.97855115
616,0.02238242,-0.21900775,-0.97546601
617,0.0274434,-0.20935632,-0.97745413
618,0.02509382,-0.20115857,-0.97923696
619,0.01734779,-0.19956167,-0.97973156
620,0.00467834,-0.20481251,-0.97879016
621,0.00086993,-0.22006857,-0.97548395
622,-0.00230176,-0.23170578,-0.97278297
623,-0.00908967,-0.23684797,-0.97150433
