isaaclab_timestep,grav_x,grav_y,grav_z
123,0.09863839,-0.21944869,-0.9706248
124,0.09946889,-0.21615362,-0.97127986
125,0.10119789,-0.2078436,-0.97291327
126,0.09831104,-0.19900578,-0.9750545
127,0.09371176,-0.18459862,-0.97833622
128,0.08451681,-0.17149043,-0.98155391
129,0.07463371,-0.16054888,-0.98420238
130,0.06591026,-0.15597571,-0.98555976
131,0.05862942,-0.16454551,-0.98462594
132,0.05702499,-0.18675895,-0.98074943
133,0.05609364,-0.2047791,-0.97719949
134,0.05877738,-0.21491688,-0.97486234
135,0.06196584,-0.21623144,-0.97437358
136,0.05965077,-0.20898066,-0.97609907
137,0.0495128,-0.20306662,-0.97791266
138,0.04291482,-0.19461049,-0.97994143
139,0.03837047,-0.1823844,-0.98247856
140,0.03474516,-0.16853642,-0.98508292
141,0.03687989,-0.15827964,-0.98670524
142,0.04117858,-0.17711034,-0.98332912
143,0.03790172,-0.20457284,-0.97811735
144,0.03385419,-0.23148046,-0.97225052
145,0.03252844,-0.25246695,-0.96705824
146,0.02662303,-0.264456,-0.96403003
147,0.01716163,-0.26770604,-0.96334773
148,0.0123197,-0.26579913,-0.96395022
149,0.00478791,-0.25984094,-0.96563947
150,-0.00325153,-0.24821575,-0.96869946
151,-0.00571631,-0.23558216,-0.97183758
152,-0.00034221,-0.22980596,-0.9732365
153,-3.207e-05,-0.22432221,-0.97451538
154,-0.01113871,-0.22937423,-0.97327471
155,-0.01855525,-0.24498257,-0.96934998
156,-0.02480421,-0.25940263,-0.9654507
157,-0.02529108,-0.26965451,-0.96262491
158,-0.02341755,-0.27521664,-0.96109688
159,-0.02429282,-0.27371985,-0.96150285
160,-0.01901809,-0.26577038,-0.96384907
161,-0.01320305,-0.25106728,-0.96788001
162,-0.01322704,-0.23886035,-0.97096413
163,-0.01755553,-0.23136471,-0.97270858
164,-0.02769064,-0.2158291,-0.97603875
165,-0.03122609,-0.20014739,-0.97926825
166,-0.02360728,-0.19382422,-0.98075229
167,-0.00668948,-0.1972875,-0.9803232
168,-0.00246118,-0.21889889,-0.97574443
169,-0.00888444,-0.23760957,-0.97132039
170,-0.01503594,-0.2465028,-0.96902555
171,-0.01787024,-0.25213912,-0.96752626
172,-0.01598403,-0.25965694,-0.96556902
173,-0.01671676,-0.26334658,-0.96455646
174,-0.01836938,-0.26169595,-0.96497583
175,-0.02479069,-0.2519162,-0.9674316
176,-0.02753039,-0.24179627,-0.96993679
177,-0.02405349,-0.23798615,-0.97097087
178,-0.0157296,-0.22521989,-0.9741807
179,-0.01374763,-0.21146959,-0.97728789
180,-0.01243175,-0.21803439,-0.97586203
181,-0.01171288,-0.22524562,-0.97423184
182,-0.00981689,-0.23771524,-0.97128558
183,-0.00483005,-0.24641015,-0.96915388
184,0.01193536,-0.24717174,-0.96889865
185,0.02052063,-0.24197415,-0.97006601
186,0.02348403,-0.23461659,-0.97180432
187,0.02169325,-0.2194372,-0.97538555
188,0.01369898,-0.19759104,-0.98018891
189,0.00940966,-0.17984307,-0.98365033
190,0.01475812,-0.17473648,-0.98450458
191,0.01668562,-0.18896104,-0.98184299
192,0.01735173,-0.19224989,-0.98119289
193,0.01720824,-0.19353484,-0.98094231
194,0.0151318,-0.20071577,-0.97953254
195,0.01273702,-0.19882239,-0.97995275
196,0.00890939,-0.20029151,-0.97969615
197,0.00459646,-0.19917874,-0.97995251
198,0.00307415,-0.19940676,-0.97991228
199,0.00657377,-0.19392286,-0.98099524
200,0.00567346,-0.18707353,-0.98232967
201,-0.00191751,-0.18909425,-0.9819572
202,-0.00652631,-0.18889536,-0.98197573
203,-0.00353176,-0.208683,-0.97797716
204,-0.00295671,-0.22914557,-0.97338802
205,0.00058781,-0.24584953,-0.9693079
206,0.00551372,-0.25670466,-0.96647453
207,0.00659914,-0.26072904,-0.96538949
208,0.01155879,-0.2566452,-0.96643656
209,0.01271686,-0.24552618,-0.96930659
210,0.00983723,-0.23393074,-0.97220373
211,0.00536443,-0.22546001,-0.97423756
212,0.00435099,-0.21371683,-0.97688639
213,0.01592542,-0.20424187,-0.97879094
214,0.02686323,-0.21771194,-0.97564352
215,0.02292028,-0.24409994,-0.96947944
216,0.01889974,-0.26782829,-0.96328157
217,0.01948125,-0.28712404,-0.95769513
218,0.01823919,-0.29948577,-0.95392692
219,0.01773388,-0.30500513,-0.95218527
220,0.01471907,-0.30359232,-0.95268869
221,0.01176849,-0.29550198,-0.95526952
222,0.01359028,-0.28174531,-0.95939291
223,0.01378924,-0.27021503,-0.96270156
224,0.01476118,-0.25464961,-0.96692061
225,0.02047437,-0.23933955,-0.97072053
226,0.01939302,-0.22934161,-0.97315294
227,0.01018858,-0.23476104,-0.972
228,0.00910011,-0.2578927,-0.96613109
229,0.00823572,-0.27704728,-0.96082091
230,0.01153305,-0.29373384,-0.9558177
231,0.01518952,-0.30825952,-0.95118141
232,0.01587462,-0.31748417,-0.94813061
233,0.0159914,-0.31725129,-0.9482069
234,0.01130753,-0.30774102,-0.95140314
235,0.00035271,-0.29151753,-0.95656568
236,-0.0103512,-0.26479596,-0.96424901
237,-0.01569078,-0.23722561,-0.9713282
238,-0.00740018,-0.21820647,-0.97587466
239,0.01172192,-0.20771991,-0.97811824
240,0.0275708,-0.21907979,-0.97531748
241,0.02431786,-0.24518602,-0.96917087
242,0.01786501,-0.26463544,-0.96418345
243,0.01679277,-0.27840585,-0.96031713
244,0.01368736,-0.29702142,-0.95477301
245,0.01091514,-0.31195483,-0.9500342
246,0.00450267,-0.32012704,-0.94736445
247,-0.00186933,-0.31848687,-0.94792533
248,-0.00545487,-0.30229542,-0.95319867
249,-0.01181247,-0.28752983,-0.95769888
